9.989821444322737332e-01,1.549430908713186027e-02,-4.236273706228366881e-02
-1.646272502020448489e-02,9.996088611287251569e-01,-2.260759690551360918e-02
4.199587825495369048e-02,2.328199172849003407e-02,9.988464822337562721e-01
