6.223248778976760605e+02,0.000000000000000000e+00,2.957706588620230832e+02
0.000000000000000000e+00,6.215653425862027461e+02,2.368766375746904771e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
