6.369905489650418531e+02,0.000000000000000000e+00,3.114567473422444550e+02
0.000000000000000000e+00,6.366969781948536138e+02,2.235579093660989258e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
