5.509452514648437500e+02,0.000000000000000000e+00,3.124635075529695314e+02
0.000000000000000000e+00,5.496018676757812500e+02,2.226644135681053740e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
