5.149594726562500000e+02,0.000000000000000000e+00,2.807484408466552850e+02
0.000000000000000000e+00,5.003118591308593750e+02,2.367884230722147549e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
